country_name,iso3,year,health_expenditure_pct_gdp,country_code,vaccination_coverage_pct,vaccination_capacity_daily,active_who_alerts,outbreak_deaths
Sao Tome and Principe,,2023,,,49.25,352.0,,
Saudi Arabia,,2021,,,63.67,402957.0,,
Saudi Arabia,,2022,,,66.47,260084.0,1.0,0.0
Saudi Arabia,,2023,,,69.86,18006.0,,
Scotland,,2021,,,73.49,71226.0,,
Scotland,,2022,,,78.41,23820.0,,
Senegal,,2014,,,,,0.0,0.0
Senegal,,2021,,,5.3,41586.0,,
Senegal,,2022,,,7.83,7495.0,,
Senegal,,2023,,,8.93,3602.0,,
Serbia,,2021,,,46.68,64449.0,,
Serbia,,2022,,,47.71,11564.0,,
Seychelles,,2021,,,73.05,2401.0,,
Seychelles,,2022,,,76.22,347.0,,
Seychelles,,2023,,,78.0,82.0,,
Sierra Leone,,2021,,,4.2,20002.0,,
Sierra Leone,,2022,,,40.03,60860.0,,
Sierra Leone,,2023,,,57.66,31530.0,,
Singapore,,2020,,,0.0,52.0,,
Singapore,,2021,,,83.1,75745.0,,
Singapore,,2022,,,90.74,49707.0,,
Singapore,,2023,,,90.85,,,
Sint Maarten (Dutch part),,2021,,,56.94,424.0,,
Sint Maarten (Dutch part),,2022,,,60.32,892.0,,
Sint Maarten (Dutch part),,2023,,,60.58,9.0,,
Situation in Toronto,,2021,,,,,0.0,0.0
Slovakia,SVK,2000,4.732,LO,,,,
Slovakia,SVK,2001,4.758,LO,,,,
Slovakia,SVK,2002,4.91,LO,,,,
Slovakia,SVK,2003,4.814,LO,,,,
Slovakia,SVK,2004,5.038,LO,,,,
Slovakia,SVK,2005,4.981,LO,,,,
Slovakia,SVK,2006,4.795,LO,,,,
Slovakia,SVK,2007,4.973,LO,,,,
Slovakia,SVK,2008,5.245,LO,,,,
Slovakia,SVK,2009,5.844,LO,,,,
Slovakia,SVK,2010,5.516,LO,,,,
Slovakia,SVK,2011,5.397,LO,,,,
Slovakia,SVK,2012,5.433,LO,,,,
Slovakia,SVK,2013,5.551,LO,,,,
Slovakia,SVK,2014,5.508,LO,,,,
Slovakia,SVK,2015,5.374,LO,,,,
Slovakia,SVK,2016,5.579,LO,,,,
Slovakia,SVK,2017,5.383,LO,,,,
Slovakia,SVK,2018,5.318,LO,,,,
Slovakia,SVK,2019,5.515,LO,,,,
Slovakia,SVK,2020,5.667,LO,,,,
Slovakia,,2021,,,43.44,35902.0,,
Slovakia,,2022,,,45.68,24678.0,,
Slovenia,SVN,2000,5.726,SI,,,,
Slovenia,SVN,2001,5.685,SI,,,,
Slovenia,SVN,2002,5.955,SI,,,,
Slovenia,SVN,2003,5.953,SI,,,,
Slovenia,SVN,2004,5.874,SI,,,,
Slovenia,SVN,2005,5.918,SI,,,,
Slovenia,SVN,2006,5.753,SI,,,,
Slovenia,SVN,2007,5.393,SI,,,,
Slovenia,SVN,2008,5.806,SI,,,,
Slovenia,SVN,2009,6.315,SI,,,,
Slovenia,SVN,2010,6.343,SI,,,,
Slovenia,SVN,2011,6.315,SI,,,,
Slovenia,SVN,2012,6.327,SI,,,,
Slovenia,SVN,2013,6.31,SI,,,,
Slovenia,SVN,2014,6.105,SI,,,,
Slovenia,SVN,2015,6.173,SI,,,,
Slovenia,SVN,2016,6.232,SI,,,,
Slovenia,SVN,2017,5.963,SI,,,,
Slovenia,SVN,2018,6.082,SI,,,,
Slovenia,SVN,2019,6.234,SI,,,,
Slovenia,SVN,2020,6.943,SI,,1686.0,,
Slovenia,,2021,,,56.09,19121.0,,
Slovenia,,2022,,,57.66,8985.0,,
Solomon Islands,,2021,,,7.72,2317.0,,
Solomon Islands,,2022,,,35.12,11404.0,,
Somalia,,2021,,,4.6,34098.0,,
Somalia,,2022,,,35.94,111118.0,,
Somalia,,2023,,,43.57,18673.0,,
South Africa,ZAF,2000,2.685,SF,,,,
South Africa,ZAF,2001,2.403,SF,,,,
South Africa,ZAF,2002,2.306,SF,,,,
South Africa,ZAF,2003,2.791,SF,,,,
South Africa,ZAF,2004,2.732,SF,,,,
South Africa,ZAF,2005,2.745,SF,,,,
South Africa,ZAF,2006,2.837,SF,,,,
South Africa,ZAF,2007,2.919,SF,,,,
South Africa,ZAF,2008,2.998,SF,,,,
South Africa,ZAF,2009,3.381,SF,,,,
South Africa,ZAF,2010,3.572,SF,,,,
South Africa,ZAF,2011,3.692,SF,,,,
South Africa,ZAF,2012,3.696,SF,,,,
South Africa,ZAF,2013,3.699,SF,,,,
South Africa,ZAF,2014,3.64,SF,,,,
South Africa,ZAF,2015,3.753,SF,,,,
South Africa,ZAF,2016,3.751,SF,,,,
South Africa,ZAF,2017,3.745,SF,,,,
South Africa,ZAF,2018,3.781,SF,,,,
South Africa,ZAF,2019,3.937,SF,,,,
South Africa,ZAF,2020,4.357,SF,,,,
South Africa,,2021,,,26.44,241230.0,,
South Africa,,2022,,,35.13,85634.0,,
South Africa,,2023,,,35.13,26042.0,,
South America,,2020,,,0.0,21499.0,,
South America,,2021,,,63.24,3607374.0,,
South America,,2022,,,76.72,2902137.0,,
South America,,2023,,,77.18,393353.0,,
South America,,2024,,,77.18,16962.0,,
South Korea,KOR,2000,2.016,KS,,,,
South Korea,KOR,2001,2.365,KS,,,,
South Korea,KOR,2002,2.234,KS,,,,
South Korea,KOR,2003,2.351,KS,,,,
South Korea,KOR,2004,2.346,KS,,,,
South Korea,KOR,2005,2.481,KS,,,,
South Korea,KOR,2006,2.737,KS,,,,
South Korea,KOR,2007,2.822,KS,,,,
South Korea,KOR,2008,2.893,KS,,,,
South Korea,KOR,2009,3.22,KS,,,,
South Korea,KOR,2010,3.291,KS,,,,
South Korea,KOR,2011,3.301,KS,,,,
South Korea,KOR,2012,3.321,KS,,,,
South Korea,KOR,2013,3.392,KS,,,,
South Korea,KOR,2014,3.499,KS,,,,
South Korea,KOR,2015,3.604,KS,,,,
South Korea,KOR,2016,3.749,KS,,,,
South Korea,KOR,2017,3.887,KS,,,,
South Korea,KOR,2018,4.141,KS,,,,
South Korea,KOR,2019,4.547,KS,,,,
South Korea,KOR,2020,4.79,KS,,,,
South Korea,,2021,,,81.67,881020.0,,
South Korea,,2022,,,85.6,545956.0,,
South Korea,,2023,,,85.64,,,
South Sudan,,2021,,,1.66,4779.0,,
South Sudan,,2022,,,20.25,23530.0,,
South Sudan,,2023,,,39.16,97376.0,,
Spain,ESP,2000,4.854,SP,,,,
Spain,ESP,2001,4.808,SP,,,,
Spain,ESP,2002,4.83,SP,,,,
Spain,ESP,2003,5.375,SP,,,,
Spain,ESP,2004,5.452,SP,,,,
Spain,ESP,2005,5.536,SP,,,,
Spain,ESP,2006,5.638,SP,,,,
Spain,ESP,2007,5.715,SP,,,,
Spain,ESP,2008,6.127,SP,,,,
Spain,ESP,2009,6.814,SP,,,,
Spain,ESP,2010,6.761,SP,,,,
Spain,ESP,2011,6.706,SP,,,,
Spain,ESP,2012,6.572,SP,,,,
Spain,ESP,2013,6.407,SP,,,,
Spain,ESP,2014,6.346,SP,,,,
Spain,ESP,2015,6.453,SP,,,,
Spain,ESP,2016,6.355,SP,,,,
Spain,ESP,2017,6.268,SP,,,,
Spain,ESP,2018,6.276,SP,,,,
Spain,ESP,2019,6.399,SP,,,,
Spain,ESP,2020,7.782,SP,,,,
Spain,,2021,,,79.63,670109.0,,
Spain,,2022,,,85.62,288995.0,,
Spain,,2023,,,85.66,46692.0,,
Sri Lanka,,2021,,,63.41,475620.0,,
Sri Lanka,,2022,,,67.57,127606.0,,
Sudan,,2021,,,2.63,33000.0,,
Sudan,,2022,,,17.71,159116.0,,
Sudan,,2023,,,28.62,146536.0,,
Suriname,,2021,,,36.93,6238.0,,
Suriname,,2022,,,38.49,397.0,,
Sweden,SWE,2000,6.266,SW,,,,
Sweden,SWE,2001,6.459,SW,,,,
Sweden,SWE,2002,6.737,SW,,,,
Sweden,SWE,2003,6.895,SW,,,,
Sweden,SWE,2004,6.713,SW,,,,
Sweden,SWE,2005,6.697,SW,,,,
Sweden,SWE,2006,6.606,SW,,,,
Sweden,SWE,2007,6.568,SW,,,,
Sweden,SWE,2008,6.774,SW,,,,
Sweden,SWE,2009,7.228,SW,,,,
Sweden,SWE,2010,6.855,SW,,,,
Sweden,SWE,2011,8.876,SW,,,,
Sweden,SWE,2012,9.126,SW,,,,
Sweden,SWE,2013,9.232,SW,,,,
Sweden,SWE,2014,9.302,SW,,,,
Sweden,SWE,2015,9.163,SW,,,,
Sweden,SWE,2016,9.234,SW,,,,
Sweden,SWE,2017,9.271,SW,,,,
Sweden,SWE,2018,9.398,SW,,,,
Sweden,SWE,2019,9.303,SW,,,,
Sweden,SWE,2020,9.848,SW,,,,
Sweden,,2021,,,68.78,110659.0,,
Sweden,,2022,,,71.95,78216.0,,
Sweden,,2023,,,71.98,69666.0,,
Sweden,,2024,,,,2799.0,,
Switzerland,CHE,2000,5.309,SZ,,,,
Switzerland,CHE,2001,5.617,SZ,,,,
Switzerland,CHE,2002,6.022,SZ,,,,
Switzerland,CHE,2003,6.247,SZ,,,,
Switzerland,CHE,2004,6.296,SZ,,,,
Switzerland,CHE,2005,6.343,SZ,,,,
Switzerland,CHE,2006,5.983,SZ,,,,
Switzerland,CHE,2007,5.879,SZ,,,,
Switzerland,CHE,2008,6.059,SZ,,,,
Switzerland,CHE,2009,6.498,SZ,,,,
Switzerland,CHE,2010,6.484,SZ,,,,
Switzerland,CHE,2011,6.588,SZ,,,,
Switzerland,CHE,2012,6.883,SZ,,,,
Switzerland,CHE,2013,7.112,SZ,,,,
Switzerland,CHE,2014,7.15,SZ,,,,
Switzerland,CHE,2015,7.423,SZ,,,,
Switzerland,CHE,2016,7.628,SZ,,,,
Switzerland,CHE,2017,7.755,SZ,,,,
Switzerland,CHE,2018,7.501,SZ,,,,
Switzerland,CHE,2019,7.729,SZ,,,,
Switzerland,CHE,2020,8.331,SZ,,814.0,,
Switzerland,,2021,,,,92595.0,,
Switzerland,,2022,,,,70749.0,,
Switzerland,,2023,,,,1837.0,,
Syria,,2021,,,3.53,90157.0,,
Syria,,2022,,,10.06,90157.0,,
Syria,,2023,,,10.66,1298.0,,
Taiwan,,2021,,,67.63,397707.0,,
Taiwan,,2022,,,86.33,585216.0,,
Taiwan,,2023,,,87.02,54323.0,,
Tajikistan,,2021,,,29.09,88171.0,,
Tajikistan,,2022,,,51.95,65092.0,,
Tajikistan,,2023,,,52.17,9091.0,,
Tanzania,,2021,,,2.51,33284.0,,
Tanzania,,2022,,,44.69,263699.0,,
Tanzania,,2023,,,49.11,68686.0,,
Thailand,THA,2000,1.797,TH,,,,
Thailand,THA,2001,1.754,TH,,,,
Thailand,THA,2002,2.165,TH,,,,
Thailand,THA,2003,2.128,TH,,,,
Thailand,THA,2004,2.093,TH,,,,
Thailand,THA,2005,2.088,TH,,,,
Thailand,THA,2006,2.334,TH,,,,
Thailand,THA,2007,2.517,TH,,,,
Thailand,THA,2008,2.704,TH,,,,
Thailand,THA,2009,2.733,TH,,,,
Thailand,THA,2010,2.584,TH,,,,
Thailand,THA,2011,2.814,TH,,,,
Thailand,THA,2012,2.754,TH,,,,
Thailand,THA,2013,2.701,TH,,,,
Thailand,THA,2014,2.854,TH,,,,
Thailand,THA,2015,2.864,TH,,,,
Thailand,THA,2016,2.978,TH,,,,
Thailand,THA,2017,2.872,TH,,,,
Thailand,THA,2018,2.851,TH,,,,
Thailand,THA,2019,2.832,TH,,,,
Thailand,THA,2020,3.18,TH,,,,
Thailand,,2021,,,64.6,846179.0,,
Thailand,,2022,,,74.6,473154.0,,
Timor,,2021,,,39.74,11248.0,,
Timor,,2022,,,58.93,7358.0,,
Timor,,2023,,,59.77,898.0,,
Togo,,2021,,,11.54,37978.0,,
Togo,,2022,,,16.45,5901.0,,
Togo,,2023,,,17.56,162.0,,
Tokelau,,2021,,,51.14,23.0,,
Tokelau,,2022,,,116.38,62.0,,
Tonga,,2021,,,52.99,2026.0,,
Tonga,,2022,,,72.06,2014.0,,
Tonga,,2023,,,72.39,12.0,,
Trinidad and Tobago,,2021,,,43.68,17908.0,,
Trinidad and Tobago,,2022,,,46.82,3661.0,,
Tunisia,,2021,,,47.93,167388.0,,
Tunisia,,2022,,,51.74,60481.0,,
Tunisia,,2023,,,51.81,4904.0,,
Turkey,TUR,2000,2.837,TU,,,,
Turkey,TUR,2001,3.287,TU,,,,
Turkey,TUR,2002,3.542,TU,,,,
Turkey,TUR,2003,3.57,TU,,,,
Turkey,TUR,2004,3.52,TU,,,,
Turkey,TUR,2005,3.315,TU,,,,
Turkey,TUR,2006,3.543,TU,,,,
Turkey,TUR,2007,3.603,TU,,,,
Turkey,TUR,2008,3.793,TU,,,,
Turkey,TUR,2009,4.423,TU,,,,
Turkey,TUR,2010,3.916,TU,,,,
Turkey,TUR,2011,3.682,TU,,,,
Turkey,TUR,2012,3.519,TU,,,,
Turkey,TUR,2013,3.425,TU,,,,
Turkey,TUR,2014,3.357,TU,,,,
Turkey,TUR,2015,3.217,TU,,,,
Turkey,TUR,2016,3.361,TU,,,,
Turkey,TUR,2017,3.248,TU,,,,
Turkey,TUR,2018,3.189,TU,,,,
Turkey,TUR,2019,3.387,TU,,,,
Turkey,TUR,2020,3.64,TU,,,,
Turkey,,2021,,,60.47,1264431.0,,
Turkey,,2022,,,62.31,581065.0,,
Turkmenistan,,2021,,,0.3,19106.0,,
Turkmenistan,,2022,,,45.41,75456.0,,
Turkmenistan,,2023,,,71.05,75456.0,,
Turks and Caicos Islands,,2021,,,59.34,517.0,,
Turks and Caicos Islands,,2022,,,66.24,122.0,,
Turks and Caicos Islands,,2023,,,67.16,7.0,,
Tuvalu,,2021,,,51.91,240.0,,
Tuvalu,,2022,,,82.24,220.0,,
Tuvalu,,2023,,,83.86,8.0,,
Uganda,,2021,,,2.98,177260.0,,
Uganda,,2022,,,27.43,294514.0,,
Uganda,,2023,,,27.64,1918.0,,
Uganda,,2025,,,,,1.0,0.0
Ukraine,UKR,2000,2.508,UP,,,,
Ukraine,UKR,2001,2.697,UP,,,,
Ukraine,UKR,2002,2.958,UP,,,,
Ukraine,UKR,2003,3.515,UP,,,,
Ukraine,UKR,2004,3.28,UP,,,,
Ukraine,UKR,2005,3.589,UP,,,,
Ukraine,UKR,2006,3.735,UP,,,,
Ukraine,UKR,2007,3.434,UP,,,,
Ukraine,UKR,2008,3.076,UP,,,,
Ukraine,UKR,2009,3.714,UP,,,,
Ukraine,UKR,2010,3.693,UP,,,,
Ukraine,UKR,2011,3.427,UP,,,,
Ukraine,UKR,2012,3.743,UP,,,,
Ukraine,UKR,2013,3.344,UP,,,,
Ukraine,UKR,2014,3.463,UP,,,,
Ukraine,UKR,2015,3.755,UP,,,,
Ukraine,UKR,2016,3.652,UP,,,,
Ukraine,UKR,2017,3.561,UP,,,,
Ukraine,UKR,2018,3.529,UP,,,,
Ukraine,UKR,2019,3.226,UP,,,,
Ukraine,UKR,2020,3.727,UP,,,,
Ukraine,,2021,,,34.65,255007.0,,
Ukraine,,2022,,,38.17,78862.0,,
Ukraine,,2023,,,39.65,6125.0,,
United Arab Emirates,,2021,,,95.96,155312.0,,
United Arab Emirates,,2022,,,103.72,37737.0,,
United Kingdom,GBR,2000,5.388,UK,,,,
United Kingdom,GBR,2001,5.61,UK,,,,
United Kingdom,GBR,2002,6.004,UK,,,,
United Kingdom,GBR,2003,6.27,UK,,,,
United Kingdom,GBR,2004,6.635,UK,,,,
United Kingdom,GBR,2005,6.774,UK,,,,
United Kingdom,GBR,2006,6.997,UK,,,,
United Kingdom,GBR,2007,7.01,UK,,,,
United Kingdom,GBR,2008,7.303,UK,,,,
United Kingdom,GBR,2009,8.102,UK,,,,
United Kingdom,GBR,2010,7.987,UK,,,,
United Kingdom,GBR,2011,7.966,UK,,,,
United Kingdom,GBR,2012,7.963,UK,,,,
United Kingdom,GBR,2013,7.884,UK,,,,
United Kingdom,GBR,2014,7.883,UK,,,,
United Kingdom,GBR,2015,7.846,UK,,,,
United Kingdom,GBR,2016,7.841,UK,,,,
United Kingdom,GBR,2017,7.657,UK,,,,
United Kingdom,GBR,2018,7.709,UK,,,,
United Kingdom,GBR,2019,7.887,UK,,,,
United Kingdom,GBR,2020,10.107,UK,,,,
United Kingdom,,2021,,,70.26,970350.0,,
United Kingdom,,2022,,,75.19,292772.0,,
United States,USA,2000,5.543,US,,,,
United States,USA,2001,5.968,US,,,,
United States,USA,2002,6.326,US,,,,
United States,USA,2003,6.524,US,,,,
United States,USA,2004,6.61,US,,,,
United States,USA,2005,6.63,US,,,,
United States,USA,2006,6.784,US,,,,
United States,USA,2007,6.886,US,,,,
United States,USA,2008,7.197,US,,,,
United States,USA,2009,7.831,US,,,,
United States,USA,2010,7.887,US,,,,
United States,USA,2011,7.875,US,,,,
United States,USA,2012,7.852,US,,,,
United States,USA,2013,7.886,US,,,,
United States,USA,2014,13.329,US,,,,
United States,USA,2015,13.598,US,,,,
United States,USA,2016,13.827,US,,,,
United States,USA,2017,13.795,US,,,,
United States,USA,2018,13.691,US,,,,
United States,USA,2019,13.687,US,,,,
United States,USA,2020,15.635,US,0.01,407933.0,,
United States,,2021,,,63.36,3508126.0,,
United States,,2022,,,69.15,1263819.0,,
United States,,2023,,,69.47,193697.0,,
Update 3,,2021,,,,,0.0,0.0
Upper middle income,,2020,,,0.0,282813.0,,
Upper middle income,,2021,,,71.47,27328266.0,,
Upper middle income,,2022,,,78.5,14976138.0,,
Upper middle income,,2023,,,78.81,1437627.0,,
Upper middle income,,2024,,,78.81,19048.0,,
Uruguay,,2021,,,78.43,49542.0,,
Uruguay,,2022,,,84.79,22107.0,,
Uruguay,,2023,,,84.82,26479.0,,
Uzbekistan,,2021,,,32.06,426314.0,,
Uzbekistan,,2022,,,51.14,172002.0,,
Uzbekistan,,2023,,,53.29,66469.0,,
Vanuatu,,2021,,,15.43,1977.0,,
Vanuatu,,2022,,,40.31,8843.0,,
Vanuatu,,2023,,,49.66,696.0,,
Venezuela,,2021,,,41.02,466473.0,,
Venezuela,,2022,,,52.88,229940.0,,
Vietnam,,2021,,,69.7,1675471.0,,
Vietnam,,2022,,,87.29,1147290.0,,
Vietnam,,2023,,,87.55,18781.0,,
Wales,,2021,,,72.66,61187.0,,
Wales,,2022,,,77.97,25260.0,,
Wales,,2023,,,78.14,5737.0,,
Wallis and Futuna,,2021,,,51.08,343.0,,
Wallis and Futuna,,2022,,,58.59,432.0,,
Wallis and Futuna,,2023,,,58.67,1.0,,
West Africa,,2014,,,,,0.0,45.0
World,,2020,,,0.0,895090.0,,
World,,2021,,,48.64,43691814.0,,
World,,2022,,,63.25,35151831.0,,
World,,2023,,,64.93,4456190.0,,
World,,2024,,,64.93,39220.0,,
Yemen,,2021,,,0.64,10240.0,,
Yemen,,2022,,,2.25,5969.0,,
Yemen,,2023,,,2.4,1077.0,,
Zambia,,2021,,,6.08,28490.0,,
Zambia,,2022,,,42.74,180289.0,,
Zambia,,2023,,,46.03,9737.0,,
Zimbabwe,,2021,,,19.21,75000.0,,
Zimbabwe,,2022,,,29.11,121347.0,,
country outbreak Update 37,,2021,,,,,0.0,0.0
derived poliovirus type 2 - Democratic Republic of the Congo,,2019,,,,,1.0,0.0
situation in China – update 51,,2005,,,,,0.0,0.0
situation in China – update 7,,2006,,,,,0.0,0.0
situation in Egypt,,2006,,,,,0.0,0.0
situation in Egypt - update 4,,2007,,,,,0.0,0.0
situation in Egypt - update 4,,2009,,,,,0.0,0.0
situation in Indonesia,,2010,,,,,0.0,0.0
situation in Indonesia – update,,2012,,,,,0.0,0.0
situation in Indonesia – update 7,,2007,,,,,0.0,0.0
update,,2012,,,,,0.0,0.0
update,,2013,,,,,0.0,0.0
update,,2014,,,,,0.0,0.0
update 16: Situation in Viet Nam,,2004,,,,,0.0,0.0
update 3,,2004,,,,,0.0,0.0
update 4,,2004,,,,,0.0,0.0
update 55,,2021,,,,,0.0,0.0
